Year,Title,Link,Abstract
2019,Distributed cooperative control architectures for automated manufacturing systems,http://hdl.handle.net/1721.1/11295,"Thesis (M.S.)--Massachusetts Institute of Technology, Dept. of Electrical Engineering and Computer Science, 1996."
2019,Analysis and transfer of photographic viewpoint and appearance,http://hdl.handle.net/1721.1/55085,"To make a compelling photograph, photographers need to carefully choose the subject and composition of a picture, to select the right lens and viewpoint, and to make great efforts with lighting and post-processing to arrange the tones and contrast. Unfortunately, such painstaking work and advanced skill is out of reach for casual photographers. In addition, for professional photographers, it is important to improve workflow efficiency. The goal of our work is to allow users to achieve a faithful viewpoint for rephotography and a particular appearance with ease and speed. To this end, we analyze and transfer properties of a model photo to a new photo. In particular, we transfer the viewpoint of a reference photo to enable rephotography. In addition, we transfer photographic appearance from a model photo to a new input photo. In this thesis,we present two contributions that transfer photographic view and look using model photographs and one contribution that magnifies existing defocus given a single photo. First, we address the challenge of viewpoint matching for rephotography. Our interactive, computer-vision-based technique helps users match the viewpoint of a reference photograph at capture time. Next, we focus on the tonal aspects of photographic look using post-processing. Users just need to provide a pair of photos, an input and a model, and our technique automatically transfers the look from the model to the input. Finally, we magnify defocus given a single image. We analyze the existing defocus in the input image and increase the amount of defocus present in out-of focus regions."
2019,Development of multimodal spectroscopy for the detection of vulnerable atherosclerotic plaques,http://hdl.handle.net/1721.1/44709,"The combination of reflectance, fluorescence, and Raman spectroscopy - which is termed multimodal spectroscopy (MMS) - provides complementary and depth-sensitive information about tissue composition. As such, MMS can provide biochemical and morphological information useful in detecting vulnerable atherosclerotic plaques, that is, plaques most prone to rupture and causing sudden death. Early detection of these vulnerable plaques is critical to reducing patient mortality associated with cardiovascular disease. In developing MMS into a clinical diagnostic modality, several scientific and engineering directions are explored in this work: the physical motivation for MMS, the framework of quantitative extraction of spectral parameters, the spectral probes that enable the efficient collection of data, a clinical instrument able to provide real-time diagnosis, and, finally, a clinical implementation of the entire methodology. The motivation for MMS is shown through a pilot in vitro study using carotid artery specimens, which shows the promise for MMS to detect features of vulnerable plaque. Having established the motivation, the next step describes the mathematical tools used to extract quantitative spectral parameters and, moreover, to assess the uncertainty and confidence of the spectral information. In order to implement MMS, the development of an efficient, specialized MMS probe for data acquisition and a compact and practical clinical MMS instrument are described. Lastly, in vivo and ex vivo results from a relatively large clinical study of vulnerable plaque in humans show excellent agreement between MMS and histopathology. Specifically, MMS is shown to have the ability to detect a thin fibrous cap, necrotic core or superficial foam cells, and thrombus."
2019,Multiresolution statistical modeling with application to modeling groundwater flow,http://hdl.handle.net/1721.1/10749,"Thesis (Ph. D.)--Massachusetts Institute of Technology, Dept. of Electrical Engineering and Computer Science, 1997."
2019,File system unification using LatticeFS,http://hdl.handle.net/1721.1/53145,"LatticeFS is a namespace unification system designed to merge multiple source file systems into a single working file system. atticeFS can be used to merge multiple software package directories, work with multiple file systems as if they are one, and share a single storage medium among multiple machines. On a high level, LatticeFS takes as input an arbitrary number of file system paths, and mounts a new virtual drive that will appear to the user as a union of the input file systems. Of course, attempting to combine multiple file systems will inevitably be met with conflicts. Situations in which multiple input file systems contain files/directories with the same name will be common in large systems; which file/directory should the user be exposed to in this case? Previous work such as UnionFS solved the problem by giving each input file system a strict priority value, and when a conflict occurred, the file/directory with the highest priority was the one shown to the user. In LatticeFS, we have introduced a plug-in system in which different strategies for resolving conflicts can be easily swapped in and out; additionally, handlers for special file types can also be ""plugged"" into the system. This paper describes and evaluates all aspects of LatticeFS in detail."
2019,Theoretical models for microwave remote sensing of earth terrain,http://hdl.handle.net/1721.1/84193,"Thesis (Ph.D.)--Massachusetts Institute of Technology, Dept. of Electrical Engineering and Computer Science, 1984."
2019,An implementation of a 5.25 GHz transceiver for high data rate wireless applications,http://hdl.handle.net/1721.1/34360,"The desire for transmission of high data rate information across wireless channels has grown immensely over the past decade. Wireless devices available today including mobile phones, wireless local area networks (WLANs) and Bluetooth radios have realized a wide variety of applications at data rates ranging from 10s of kbit/s to 10s of Mbit/s. Mobile telephone design strives for large transmit distances, Bluetooth technology enables communication between two close range devices, and wireless LAN strives to achieve a high data rate wireless link within an office or home environment. This link is traditionally implemented through a central access point that communicates with one or more workstations. Due to the large number of applications demanding high speed wireless links, the aspiration for even higher data rates is prevalent."
2019,Toward a compact underwater structured light 3-D imaging system,http://hdl.handle.net/1721.1/83705,"A compact underwater 3-D imaging system based on the principles of structured light was created for classroom demonstration and laboratory research purposes. The 3-D scanner design was based on research by the Hackengineer team at Rice University. The system is comprised of a low-power, open-source hardware single-board computer running a modified Linux distribution with OpenCV libraries, a DLP pico projector, camera board, and battery module with advanced power management. The system was designed to be low-cost, compact, and portable, while satisfying requirements for watertightness. Future development and applications may involve navigation systems for an autonomous underwater vehicle (AUV). An initial study of 3-D imaging methods is presented, and the strengths and drawbacks of each type are discussed. The structured light method was selected for further study for its ability to produce high-resolution 3-D images for a reasonable cost. The build of the 3-D imaging system was documented for reproducibility, and subsequent testing demonstrated its functions and ability to produce 3-D images. An instruction guide for operation of the device is provided for future classroom and laboratory use. The 3-D imaging system serves as a proof-of-concept for utilizing structured light methods to produce 3-D images underwater. Image resolution was limited by the output resolution of the pico projector and camera module. Further exploration in obtaining ultra high-resolution 3-D images may include use of a more powerful projector and a higher resolution camera board module with autofocus. Satisfactory 3-D scanning validated the performance of structured light scanning above water. However, contaminants in the water hindered accurate rendering by the system while submerged due to light scattering. Future development of a on-the-fly mapmaking system for AUV navigation should include algorithms for filtering light scattering, and hardware should based on an instantaneous structured light system utilizing the Kinect 2-D pattern method. Autofocus and increased projector brightness would also be worthwhile additions."
2019,Probabilistic modeling of planar pushing,http://hdl.handle.net/1721.1/118739,"This work studies the problem of data-driven modeling and stochastic filtering of complex dynamical systems. The main contributions are GP-SUM, a filtering algorithm tailored to systems expressed as Gaussian processes (GP), and the probabilistic modeling of planar pushing by combining input-dependent GPs and GP-SUM. The main advantages of GP-SUM for filtering are that it does not rely on linearizations or unimodal Gaussian approximations of the belief. Moreover, it can be seen as a combination of a sampling-based filter and a probabilistic Bayes filter as GP-SUM operates by sampling the state distribution and propagating each sample through the dynamic system and observation models. Effective sampling and accurate probabilistic propagation are possible by relying on the GP form of the system, and a Gaussian mixture form of the belief. In this thesis we show that GP-SUM outperforms several GP-Bayes and Particle Filters on a standard benchmark. To characterize the dynamics of pushing, we use input-dependent GPs to learn the motion of the pushed object after a short time step. With this approach we show that we can learn accurate data-driven models that outperform analytical models after less than 100 samples and saturate in performance with less than 1000 samples. We validate the results against a collected dataset of repeated trajectories, and use the learned models to study questions such as the nature of the variability in pushing, and the validity of the quasi-static assumption. Finally, we illustrate how our learned model for pushing can be combined with GP-SUM, and demonstrate that we can predict heteroscedasticity, i.e., different amounts of uncertainty, and multi-modality when naturally occurring in pushing."
2019,Verification of d-wave pairing symmetry by microwave intermodulation distortion measurements in yttrium barium copper oxide,http://hdl.handle.net/1721.1/39732,"We report measurements of the temperature and power dependence of the microwave frequency intermodulation distortion (IMD) in high quality pulsed laser deposition (PLD) Yttrium Barium Copper Oxide (YBCO) on LaAlO3 substrate. A low-temperature (T < 30 K) increase in IMD is the observation of an upturn of the nonlinear coefficient of the quadratic field dependence of the penetration depth. This IMD upturn is limited by the nonlinear Meissner effect that has been predicted for d-wave high-T, superconductors. Various amounts of IMD increase are observed for different films with impurity (Ni, Zn and Ca) doping and other defects. The demonstration of the IMD upturn and the nonlinear Meissner effect were possible because the IMD measurement is an extremely sensitive method to detect the penetration depth change at even less than 0.01 nm. IMDs from various samples tend to merge at a single universal value at 0 K regardless of disorder, defects, and impurities due to the node singularity at 0 K. There is a similar converging trend in IMD towards the transition temperature T, due to the quasiparticle thermal excitation and depletion of superelectrons. It is most likely that IMD has both intrinsic and extrinsic contributions."
2019,Learning with generalized negative dependence : probabilistic models of diversity for machine learning,https://hdl.handle.net/1721.1/122739,"This thesis establishes negative dependence as a powerful and computationally efficient framework to analyze machine learning problems that require a theoretical model of diversification. Examples of such problems include experimental design and model compression: subset-selection problems that require carefully balancing the quality of each selected element with the diversity of the subset as a whole. Negative dependence, which models the behavior of ""repelling"" random variables, provides a rich mathematical framework for the analysis of such problems. Leveraging negative dependence theory for machine learning requires (a) scalable sampling and learning algorithms for negatively dependent measures, and (b) negatively dependent measures able to model the specific diversity requirements that arise in machine learning. These problems are the focus of this thesis."
2019,Optimization of electron optics in a resonator cavity using Nelder-Mead simplex search for the quantum electron microscope,http://hdl.handle.net/1721.1/101580,"The Quantum Electron Microscope (QEM) is a proposed imaging modality that aims to reduce or eliminate the effects of radiation on living cells compared to traditional electron microscopy techniques. In recent years, an interaction free measurement scheme was proposed by Putnam and Yanik [1], and an implementation of this idea is being developed by an international collaboration. The current implementation foresees an electron cavity, which can be installed into a regular scanning electron microscope, to allow multiple passes of two electron wavefunctions over the specimen. In order to implement this idea, multiple different electron optical designs were proposed. Extensive simulation work is required to test and validate these designs. This work outlines the simulation work done for QEM, and proposes a general framework for optimizing electron trajectory simulations using Nelder-Mead search. It also provides a library of MATLAB wrapper functions and optimization methods to be used with the Integrated Lorentz-2E software."
2019,Biologically-plausible six-legged running : control and simulation,http://hdl.handle.net/1721.1/29695,"This thesis presents a controller which produces a stable, dynamic 1.4 meter per second run in a simulated twelve degree of freedom six-legged robot. The algorithm is relatively simple; it consists of only a few hand-tuned feedback loops and is defined by a total of 13 parameters. The control utilizes no vestibular-type inputs to actively control orientation. Evidence from perturbation, robustness, motion analysis, and parameter sensitivity tests indicate a high degree of stability in the simulated gait. The control approach generates a run with an aerial phase, utilizes force information to signal aerial phase leg retraction, has a forward running velocity determined by a single parameter, and couples stance and swing legs using angular momentum information. Both the hypotheses behind the control and the resulting gait are argued to be plausible models of biological locomotion."
2019,Diffractive optics for maskless lithography and imaging,http://hdl.handle.net/1721.1/17963,"Semiconductor industry has primarily been driven by the capability of lithography to pattern smaller and smaller features. However due to increasing mask costs and complexity, and increasing tool costs, the state-of-the-art technology in lithography is accessible only to a select few. Zone-plate array lithography (ZPAL) is a novel method of maskless lithography that aims to alleviate some of these issues while offering a solution that can be extended to the limits of nanolithography. In ZPAL, an array of diffractive lenses is used to form an array of spots on the substrate. Each spot is modulated independently by means of spatial-light modulators. This essentially creates a ""parallel laserwriter"". In addition, this lithography system can be converted into a parallel-confocal microscope, which enables fast, high-resolution imaging. This thesis addresses the performance of diffractive lenses, particularly high-numerical aperture zone plates for lithography and imaging using a combination of experimental and theoretical studies. A novel proximity-effect correction algorithm that was implemented effectively in a ZPAL system is also described. Variations to another diffractive lens known as the photon sieve are proposed. The first ever lithography results performed using these new elements are presented in this thesis."
2019,Constitutive equations for superelasticity in crystalline shape-memory materials,http://hdl.handle.net/1721.1/8141,"A crystal-mechanics-based constitutive model for polycrystalline shape-memory materials has been developed. The model has been implemented in a finite-element program. Finite-element calculations of polycrystal response were performed using two methods: (1) The full-finite element method where each element represents a single crystal chosen from a set of crystal orientations which approximate the initial crystallographic texture; (2) A simplified model using the Taylor assumption (1938) where each element represents a collection of single crystals at a material point. The macroscopic stress-strain responses are calculated as volume averages over the entire aggregate. A variety of superelastic experiments were performed on initially-textured Ti-Ni rods and sheets. The predicted stress-strain curves from finite-element calculations are shown to be in good accord with the corresponding experiments. For the Ti-Ni sheet, strain-temperature response at a fixed stress was also experimentally studied. The model was also shown to accurately predict the results from these important experiments. Further, by performing superelastic experiments at moderately high strain rates, the effects of self-heating and cooling due to the phase transformations are shown to be captured well by the constitutive model. The thermo-mechanically-coupled theory is also able to capture the resulting inhomogeneous deformations associated with the nucleation and propagation of transformation fronts. Finally, an isotropic constitutive model has also been developed and implemented in a finite-element program. This simple model provides a reasonably accurate and computationally-inexpensive tool for purposes of engineering design."
2019,Real-time path-planning using mixed-integer linear programming and global cost-to-go maps,http://hdl.handle.net/1721.1/35290,"With the advance in the fields of computer science, control and optimization, it is now possible to build aerial vehicles which do not need pilots. An important capability for such autonomous vehicles is to be able to generate their own path to navigate in a constrained environment and accomplish mission objectives, such as reaching waypoints in minimal time. To account for dynamic changes in the environment, perturbations, modeling errors and modifications in the mission scenario, the trajectory needs to be continuously re-optimized online based on the latest available updates. However, to allow for high update rates, the trajectory optimization problem needs to be simple enough to be solved quickly. Optimizing for a continuous trajectory of a dynamically-constrained vehicle in the presence of obstacles is an infinite-dimension nonlinear optimal control problem. Such a problem is intractable in real-time and simplifications need to be made. In this thesis, the author presents the mechanisms used to design a path-planner with real-time and long-range capabilities. The approach relies on converting the optimal control problem into a parameter optimization one whose horizon can be reduced by using a global cost-to-go function to provide an approximate cost for the tail of the trajectory."
2019,Attitude control via structural vibration : an application of compliant robotics,http://hdl.handle.net/1721.1/111922,"We review and present techniques for effecting and controlling the reorientation of structures ""floating"" in angular-momentum-conserving environments, applicable to both space robotics and small satellite attitude control. Conventional orientation control methods require either the usage of continuously rotating structures (e.g. momentum wheels) or the jettisoning of system mass (e.g. hydrazine thrusters). However, the systems proposed herein require neither rotating structures nor mass ejection; instead, orientation is controlled by the imposition of a bounded cyclic shape change-the canonical example of such a system is a cat righting herself while falling, thereby always landing on her feet-coupled with the conservation of angular momentum, which acts analogously to a nonholonomic constraint on the system dynamics. Further, by considering the reduced system dynamics, we extend the concept to consider the class of structures where the requisite cyclic shape change is attainable via dynamical effects, such as the normal modes of structural vibration for structures with finite stiffness. This is the central novel result of this thesis and has implications for the design of space structures where the attitude control hardware is integrated directly into the preexisting structure, the development of orientation control techniques for soft robots in space and underwater, and the design of MEMS attitude control actuators for very tiny satellites. We apply mathematical tools drawn from differential geometry and geometric mechanics, which can be intimidating but which provide a comprehensive and powerful framework for understanding a wide range of locomotion problems fundamental to robotics and control theory. These tools allow us to make succinct statements regarding gait design, controllability, and optimality that would be otherwise inaccessible."
2019,Dielectric elastomer actuators for binary robotics and mechatronics,http://hdl.handle.net/1721.1/35305,"Future robotics and mechatronics applications will require systems that are simple, robust, lightweight and inexpensive. A suggested solution for future systems is binary actuation. Binary actuation is the mechanical analogy to digital electronics, where actuators ""flip"" between two discrete states. Systems can be simple since low-level feedback control, sensors, wiring and electronics are virtually eliminated. However, conventional actuators, such as DC motors and gearbox are not appropriate for binary robotics because they are complex, heavy, and expensive. This thesis proposes a new actuation technology for binary robotics and mechatronics based on dielectric elastomer (DE) technology. DE actuators are a novel class of polymer actuators that have shown promising low-cost performance. These actuators were not well understood and, as a result, faced major reliability problems. Fundamental studies conducted in this thesis reveal that reliable, high performance DE actuation based on highly viscoelastic polymers can be obtained at high deformation rates, when used under fast, intermittent motion."
2019,A highly configurable software bug tracking system,http://hdl.handle.net/1721.1/80130,"Thesis (S.B. and M.Eng.)--Massachusetts Institute of Technology, Dept. of Electrical Engineering and Computer Science, 1999."
2019,The second skin approach : skin strain field analysis and mechanical counter pressure prototyping for advanced spacesuit design,http://hdl.handle.net/1721.1/32443,"The primary aim of this thesis is to advance the theory of advanced locomotion mechanical counter pressure (MCP) spacesuits by studying the changes in the human body shape during joint motion. Two experiments take advantage of three-dimensional laser scan technology to measure the shape changes of the human body. The first experiment is an analysis of the surface area and volume of the thigh, knee, calf, and entire leg during knee flexion. The second experiment is an analysis of the full-field strain on the skin surface of the leg during knee flexion. A repeatable and quantitative technique for mapping the leg skin strain field is developed. The results of the algorithm indicate the magnitude of strain over the entire surface of the leg, as well as the direction of minimum leg skin stretching during knee flexion. For 88% of the leg surface, knee flexion causes skin strain between -0.3 and 0.3 (less than 30% contraction or extension). However, just below the patella, longitudinal strain is as high as 0.7, and at the knee hollow, it is as low as -0.6. Circumferential strain values are as high as 1.0 and 0.5 just below the patella and over the calf muscle, respectively, and along the anterior surface of the lower leg, they are as low as -0.7. The leg area, volume, and skin strain results lead to quantitative design requirements for highly mobile second skin spacesuits, and they inspire two prototype MCP leg sleeves: a hybrid urethane-foam bladder garment and a skintight nylon fiber lines of non-extension garment. These two prototypes are constructed and tested for mobility and skin surface pressure. Pressurization of the hybrid foam prototype inhibits leg mobility."
2019,Development of high fidelity methods for 3D Monte Carlo transient analysis of nuclear reactors,http://hdl.handle.net/1721.1/119034,"Monte Carlo is increasingly being used to perform high-fidelity, steady-state neutronics analysis of power reactor geometries on today's leadership class supercomputers. Extending Monte Carlo to time dependent problems has proven to be a formidable challenge due to the significant computational resource and data processing requirements. In this thesis, a transient methodology is proposed and implemented to enable accurate and computationally tractable time dependent Monte Carlo analysis. The frequency transform method has been described and implemented in Monte Carlo for the first time. The attractiveness of this method lies in its ability to accurately capture the space and time dependent distribution of the delayed neutron source throughout a transient. Nuances to the algorithmic implementation are described and validated through a series of simple analytical test problems. Comparison with the adiabatic method currently employed for Monte Carlo transient analysis shows significant improvement in the spatial distribution and magnitude of the power for a negative reactivity insertion transient in the 2D and 3D C5G7 geometry. To aid in understanding the effect of statistical uncertainty in the tallied quantities on the time dependent flux solution, a simplified point kinetics model was developed and used for insightful analysis on simple transient test problems. This revealed how the time dependent flux profiles for a series of independent trials can be approximated by a normal distribution at low uncertainties in the tallied reactivity, but deviates from a normal distribution at relatively modest uncertainties in reactivity. Given the compuational constraints of solving large problems, having a simple model that can provide insight on the expected behavior and flux distribution can be very valuable. The frequency transform methodology belongs to a class of indirect space-time factorization methods that perform high-order calculations (e.g. Monte Carlo) over long time steps and low-order, computationally-efficient calculations (e.g. Point Kinetics) over short time steps as an approach to balance performance and accuracy. The coarse mesh finite difference (CMFD) diffusion operator is employed as the low-order solver in Monte Carlo transient analysis for the first time. The CMFD diffusion operator is attractive due to its potential to increase the time step size between the computationally expensive high-order solves. Implementing this methodology is important as continuous energy Monte Carlo is reactor-agnostic and able to treat complex geometries without difficulty, opening up the possibility of solving transients on new experimental geometries for which there is little data."
2019,Algorithms for Subset Sum using linear sketching,https://hdl.handle.net/1721.1/122750,"Given n positive integers, the Modular Subset Sum problem asks if a subset adds up to a given target t modulo a given integer m. This is a natural generalization of the Subset Sum problem (where m = + [infinity symbol]) with ties to additive combinatorics and cryptography. The non-modular case was long known to be NP-complete but to admit pseudo-polynomial time algorithms and, recently, algorithms running in near-linear pseudo-polynomial time were developed [9, 211. For the modular case, however, the best known algorithm by Koiliaris and Xu [21] runs in time 0̃ (m⁵/⁴). In this thesis we tackle this problem by devising a faster algorithm for the Modular Subset Sum problem, running in 0̃(m) randomized time, which matches a recent conditional lower bound of [1] based on the Strong Exponential Time Hypothesis. Interestingly, in contrast to most previous results on Subset Sum, our algorithm does not use the Fast Fourier Transform. Instead, it is able to simulate the ""textbook"" Dynamic Programming algorithm much faster, using ideas from linear sketching. This is one of the first applications of sketching-based techniques to obtain fast algorithms for exact combinatorial problems in an offline setting."
2019,Alterations in cardiovascular regulation and function assessed using cardiovascular system identification,http://hdl.handle.net/1721.1/86525,"Thesis (S.B. and M.Eng.)--Massachusetts Institute of Technology, Dept. of Electrical Engineering and Computer Science, 2000."
2019,Delivering real-time holographic video content with off-the-shelf PC hardware,http://hdl.handle.net/1721.1/17966,"We present a PC based system to simultaneously compute real-time holographic video content and to serve as a framebuffer to drive a holographic video display. Our system uses only 3 PCs each equipped with an nVidia Quadro FX 3000G video card. It replaces a SGI Onyx and the custom built Cheops Image Processing System that previously served as the platform driving the MIT second-generation Holovideo display. With a prototype content generation implementation, we compute holographic stereograms and update the display at a rate of roughly 2 frames per second."
2019,Sequence-structure correlations in the MaSp1 protein of N. clavipes dragline silk,http://hdl.handle.net/1721.1/67610,"Silk is a hierarchically structured protein fiber with exceptional tensile strength and extensibility, making it one of the toughest and most versatile biocompatible materials. While experimental studies have shown that the molecular structure of silk has a direct influence on the stiffness, toughness, and failure strength of silk, few molecular-level analyses of the nanostructure of silk assemblies, in particular under variations of genetic sequences, have been published. Here, atomistic-level structures of wildtype as well as modified MaSp1 protein from the N. clavipes spider dragline silk sequences are reported, obtained using an in silico approach based on replica exchange molecular dynamics (REMD) and explicit water molecular dynamics. In particular, the atomistic simulations discussed in this parametric study explore the effects of the poly-alanine length of the N. clavipes MaSpi peptide sequence, solvent conditions, and nanomechanical loading conditions on secondary and tertiary structure predictions as well as the nanomechanical behavior of a unit cell of 15 strands with 900-1000 total residues used to represent a cross-linking 7-sheet crystal node in the network within a fibril of the dragline silk thread. Understanding the behavior of this node at the molecular scale is critical for potentially bypassing strength limits at this length scale and vastly improving silk for medical and textile purposes as well as synthetic elastomers and polymer or aramid fiber composites with a similar molecular structure and noncovalent bonding for aerospace, armor, and medical applications. The main hypothesis tested is that there exists a critical minimum length of the poly-alanine repeat that ensures the formation of a robust cross-linking the [beta]-sheet crystal. Confirming earlier experimental and computational work, a structural analysis reveals that poly-alanine regions in silk predominantly form distinct and orderly [beta]-sheet crystal domains while disorderly regions are formed by glycine-rich repeats that consist of 310-helix type structures and 7-turns. These predictions are directly validated against experimental data based on dihedral angle pair calculations presented in Ramachandran plots combined with an analysis of the secondary structure content. The key results of this study are: e A strong dependence of the resulting silk nanostructure on the poly-alanine length. The wildtype poly-alanine repeat length of six residues defines a critical minimum length that consistently results in clearly defined [beta]-sheet nanocrystals allowing for misalignment. For poly-alanine lengths below six residues, the /-sheet nanocrystals are not well-defined or not visible at all, while for poly-alanine lengths above six the characteristic nanocomposite structure of silk emerges with no significant improvement of the quality of the sheet nanocrystal geometry. A simple biophysical model is presented that explains the minimum length scale based on the mechanistic insight gained from the molecular simulations. The efficient stacking of the [beta]-sheets of a well-defined crystal reinforces local hydrophobicity and prevents water diffusion into a crystal above a critical size. Nanomechanical testing reveals that the combination of the 12-alanine length case and central pull-out loading conditions results in delayed failure by employing a hierarchy of strong [beta]-sheets and soft, extensible semi-amorpous regions to overcome a predicted H-bond saturation. This work constitutes the most comprehensive study to-date of the molecular structure prediction and nanomechanical behavior of dragline silk. Building upon previous computational studies that used similar methods for structure prediction and mechanical analysis, e.g. REMD and force-control loading, this work presents: the first results of the near-native structures determined by REMD after equilibration in TIP3P explicit solvent, the first parametric study of the effects of modifying the wildtype poly-alanine segment length to values outside the range naturally observed for MaSp1 on structure prediction and nanomechanical behavior, and, the first comparison between previously published loading conditions, i.e. the Stretch test, and the novel Pull-out loading conditions that are hypothesized to be more appropriate for modeling of the in situ loading of the cross-linking [beta]-sheet crystal. Further parametric studies in peptide sequence to optimize bulk fiber properties must involve changes in simulated nanomechanical loading conditions to properly assess the effects of the changes in peptide sequence. These findings set the stage for understanding how variations in the spidroin sequence can be used to engineer the structure and thereby functional properties of this biological superfiber, and present a design strategy for the genetic optimization of spidroins for enhanced mechanical properties. The approach used here may also find application in the design of other self-assembled molecular structures and fibers and in particular biologically inspired or completely synthetic systems."
2019,VLSI microdisplays and optoelectronic technology,http://hdl.handle.net/1721.1/11401,"Thesis (Ph. D.)--Massachusetts Institute of Technology, Dept. of Electrical Engineering and Computer Science, 1995."
2019,Tenant-level network performance isolation in Flowtune,http://hdl.handle.net/1721.1/112821,"Performance isolation is a major concern for multi-tenant datacenters. Many service level agreements include a specification on the allotment of resources. For tenants, these resource guarantees are critical to the availability and efficiency of their services. While CPU, disk, and memory isolation are well-understood, network performance isolation is less straightforward. In this thesis, I investigate methods for enforcing bandwidth fairness guarantees for logical networks in a datacenter and implement network performance isolation in Flowtune. Flowtune is a datacenter network architecture which introduces a centralized arbiter to enforce congestion control at the flowlet level. Flowtune achieves rapid convergence to a desired allocation of network resources in addition to reducing tail latencies in various settings. However, Flowtune currently does not provide tenant-level network performance isolation."
2019,Neuromuscular modularity and behavioral correlates of motor control,http://dspace.mit.edu/handle/1721.1/33215,"I studied organizational principles that may subserve the control and learning of forelimb movements. Among these principles, I focused on muscular coordination patterns, motor cortical excitability, and sensorimotor interactions. I found that muscle activity in grasping and reaching behaviors could be reconstructed by linear combinations of a small number of time-varying muscle synergies, each fit with coefficients unique to the behavior. However, the generalization of these synergies between behavioral conditions was limited, in part by the sensitivity of the extraction algorithm to stereotyped muscular relations within contrasted conditions. In reaching studies designed to assist or resist different movement directions, I found a gradual change in the structure, as well as recruitment, of synergies. When a perturbation was targeted to the activity within a single muscle, I found a transient, relative suppression of this muscle in response to descending motor commands. In other motor cortical microstimulation experiments, I confirmed that long-train microstimulation is able to evoke complex, convergent movements. Even during highly-trained reaching movements, I found that there was relatively little invariance of the muscular patterns in relation to kinematic variables coding for the hand's displacement and velocity."
2019,Iterative decoding of codes defined on graphs,http://hdl.handle.net/1721.1/9949,"Thesis (M.S.)--Massachusetts Institute of Technology, Dept. of Electrical Engineering and Computer Science, 1998."
2019,Automated detection of frequency specific fluctuations in ECG morphology,http://hdl.handle.net/1721.1/72282,"Thesis (B.S.)--Massachusetts Institute of Technology, Dept. of Electrical Engineering and Computer Science, 1991."
2019,Early word learning through communicative inference,http://hdl.handle.net/1721.1/62045,"How do children learn their first words? Do they do it by gradually accumulating information about the co-occurrence of words and their referents over time, or are words learned via quick social inferences linking what speakers are looking at, pointing to, and talking about? Both of these conceptions of early word learning are supported by empirical data. This thesis presents a computational and theoretical framework for unifying these two different ideas by suggesting that early word learning can best be described as a process of joint inferences about speakers' referential intentions and the meanings of words. Chapter 1 describes previous empirical and computational research on ""statistical learning""--the ability of learners to use distributional patterns in their language input to learn about the elements and structure of language-and argues that capturing this abifity requires models of learning that describe inferences over structured representations, not just simple statistics. Chapter 2 argues that social signals of speakers' intentions, even eye-gaze and pointing, are at best noisy markers of reference and that in order to take advantage of these signals fully, learners must integrate information across time. Chapter 3 describes the kinds of inferences that learners can make by assuming that speakers are informative with respect to their intended meaning, introducing and testing a formalization of how Grice's pragmatic maxims can be used for word learning. Chapter 4 presents a model of cross-situational intentional word learning that both learns words and infers speakers' referential intentions from labeled corpus data."
2019,Integrating statistical and knowledge-based methods for automatic phonemic segmentation,http://hdl.handle.net/1721.1/80127,"Thesis (M.Eng.)--Massachusetts Institute of Technology, Dept. of Electrical Engineering and Computer Science, 1999."
2019,A frequency synthesizer for a 2.4 GHz spread spectrum communications application,http://hdl.handle.net/1721.1/10271,"Thesis (M. Eng.)--Massachusetts Institute of Technology, Dept. of Electrical Engineering and Computer Science, 1997."
2019,Extracting parallelism from sequential programs,http://hdl.handle.net/1721.1/14752,"Thesis (M.S.)--Massachusetts Institute of Technology, Dept. of Electrical Engineering and Computer Science, 1988."
